Employee ID,Burn Rate
fffe32003200370033003300,0.28
fffe3500300039003100,0.33
fffe33003400300036003000,0.28
fffe3300370034003000,0.48
fffe3200300033003300,0.61
fffe31003000370033003500,0.31
fffe31003400340038003800,0.47
fffe3600360034003100,0.75
fffe32003800390034003500,0.44
fffe32003200340038003000,0.38
fffe31003800360039003600,0.52
fffe3100300031003700,0.51
fffe33003400390036003200,0.05
fffe33003400310031003000,0.72
fffe31003500320035003600,0.56
fffe31003100360038003100,0.62
fffe3900360033003300,0.25
fffe33003100340039003400,0.52
fffe3400390038003800,0.24
fffe31003600340032003100,0.74
fffe33003400380039003300,0.34
fffe32003800340036003300,0.59
fffe3300330036003300,0.58
fffe3700340030003200,0.24
fffe3400300035003700,0.19
fffe32003200330039003700,0.55
fffe32003000370031003800,0.83
fffe31003200340033003800,0.46
fffe31003400330033003900,0.61
fffe3700380037003000,0.44
fffe3200300031003800,0.16
fffe32003900370033003200,0.41
fffe32003200390034003900,0.69
fffe33003100340034003000,0.46
fffe32003800330035003900,0.13
fffe3900380033003600,0.46
fffe32003400380039003600,0.36
fffe3200330033003800,0.26
fffe31003100310030003800,0.67
fffe3100390031003600,0.6
fffe31003500340037003300,0.42
fffe3300390037003300,0.33
fffe31003500390030003700,0.58
fffe3300320030003500,0.36
fffe32003000320039003600,0.52
fffe32003500370036003800,0.44
fffe31003400390031003300,0.36
fffe3800340038003600,0.33
fffe31003500320033003800,0.07
fffe33003100320037003600,0.1
fffe32003600390030003500,0.38
fffe3100320038003500,0.3
fffe3500390038003300,0.61
fffe32003200380039003700,0.47
fffe380034003600,0.02
fffe3600300032003000,0.53
fffe32003100350031003000,0.07
fffe3900300035003400,0.61
fffe31003200350039003400,0.25
fffe32003400350035003200,0.63
fffe31003800370035003400,0.44
fffe370036003400,0.29
fffe3800310034003300,0.64
fffe31003100320038003900,0.27
fffe32003600340036003900,0.45
fffe3100390038003300,0.28
fffe33003200370033003400,0.26
fffe3100320030003900,0.43
fffe33003400370038003900,0.4
fffe3700370030003900,0.46
fffe31003200300039003200,0.44
fffe3500360032003900,0.44
fffe3100340032003600,0.44
fffe31003600310037003800,0.01
fffe33003000310031003700,0.39
fffe31003800360036003700,0.56
fffe33003100310039003600,0.16
fffe31003300330031003100,0.5
fffe32003300360038003800,0.68
fffe31003800380032003000,0.54
fffe33003000310036003600,0.7
fffe32003400390031003900,0.2
fffe32003900320037003800,0.37
fffe31003000300032003900,0.6
fffe32003100320033003600,0.16
fffe32003100340034003800,0.36
fffe31003500330038003700,0.4
fffe3200300038003600,0.18
fffe3200380039003900,0.44
fffe31003000360037003800,0.37
fffe31003700350032003600,0.78
fffe330036003500,0.64
fffe3900370030003000,0.65
fffe32003300330034003900,0.7
fffe3300390032003900,0.56
fffe31003600310030003500,0.45
fffe3500380030003000,0.27
fffe3500330035003600,0.55
fffe33003000300036003100,0.39
fffe33003200300035003900,0.61
fffe31003200320037003500,0.64
fffe32003000370035003600,0.25
fffe33003100390030003100,0.38
fffe32003200370039003100,0.34
fffe32003000320035003500,0.36
fffe3400320034003400,0.58
fffe370031003600,0.21
fffe33003000380038003200,0.37
fffe32003100340038003000,0.08
fffe3900380039003100,0.18
fffe31003300370030003300,0.25
fffe3100370039003700,0.55
fffe31003300350031003500,0.36
fffe3100350034003000,0.65
fffe31003500360034003100,0.59
fffe3500390033003500,0.69
fffe33003100360034003300,0.42
fffe3700340036003500,0.55
fffe31003100370031003100,0.6
fffe32003300330034003400,0.43
fffe33003300390038003900,0.42
fffe32003900380032003900,0.6
fffe3500310039003000,0.12
fffe31003600340038003100,0.33
fffe31003700330037003600,0.32
fffe3600310033003900,0.79
fffe33003000360037003500,0.58
fffe32003400380034003700,0.2
fffe31003200330033003400,0.16
fffe32003900370037003500,0.17
fffe31003700330032003100,0.58
fffe32003900360032003700,0.55
fffe3700380030003400,0.34
fffe31003600320031003500,0.54
fffe3800360030003700,0.08
fffe32003600310032003400,0.46
fffe3500350035003000,0.58
fffe31003700330032003600,0.39
fffe31003600310031003400,0.44
fffe31003300350035003900,0.63
fffe31003300310035003700,0.48
fffe32003200330038003000,0.76
fffe31003900310038003200,0.64
fffe3400360038003600,0.42
fffe31003200310030003600,0.34
fffe3700300033003700,0.44
fffe3100360032003600,0.42
fffe31003200340039003800,0.67
fffe31003000380031003900,0.57
fffe3200340033003800,0.2
fffe31003900360033003800,0.36
fffe33003100320031003800,0.11
fffe3900350036003500,0.23
fffe3100300031003600,0.45
fffe33003200310035003800,0.22
fffe3100380032003900,0.8
fffe31003300380037003900,0.66
fffe33003400310036003500,0.49
fffe33003000370036003000,0.16
fffe32003800320036003800,0.39
fffe33003100350032003800,0.61
fffe32003400320031003600,0.42
fffe32003200300033003500,0.68
fffe32003600360034003700,0.62
fffe3900350035003800,0.46
fffe32003100300031003600,0.36
fffe32003600370036003100,0.3
fffe3400310035003000,0.5
fffe3900360039003400,0.44
fffe33003200350037003400,0.75
fffe3900350039003800,0.42
fffe31003000360037003900,0.66
fffe31003500340038003000,0.01
fffe33003100330035003600,0.37
fffe32003700390035003400,0.3
fffe3900350035003000,0.42
fffe3700380037003700,0.56
fffe33003300360032003400,0.2
fffe32003400380039003000,0.4
fffe33003400360032003900,0.73
fffe3300360031003500,0.38
fffe3100320039003100,0.63
fffe33003000380030003900,0.78
fffe32003400340035003500,0.46
fffe33003400370033003500,0.38
fffe32003500380035003100,0.62
fffe3500330031003600,0.73
fffe31003400320034003800,0.68
fffe31003000390033003200,0.73
fffe31003900370031003300,0.35
fffe31003800360035003300,0.34
fffe3900320039003700,0.51
fffe33003100360035003100,0.65
fffe32003000380039003400,0.9
fffe31003600340033003100,0.54
fffe32003000320031003200,0.25
fffe31003200380030003600,0.54
fffe31003400300038003600,0.48
fffe31003500350030003700,0.6
fffe32003700310035003100,0.27
fffe32003900360030003700,0.65
fffe32003500330033003300,0.7
fffe3300380035003200,0.65
fffe32003400360036003900,0.84
fffe3100320031003100,0.43
fffe32003000310031003600,0.18
fffe32003000360034003600,0.42
fffe32003100340034003600,0.37
fffe33003300390031003600,0.28
fffe32003500330038003700,0.8
fffe31003900370038003200,0.73
fffe32003000330037003500,0.41
fffe32003700350038003900,0.58
fffe32003000370039003900,0.0
fffe330038003900,0.68
fffe33003400370032003700,0.2
fffe32003000380038003100,0.54
fffe32003800310031003900,0.7
fffe33003000330035003700,0.76
fffe31003600300034003000,0.37
fffe3800340033003100,0.55
fffe32003400330034003800,0.57
fffe32003200310039003900,0.38
fffe32003300390030003900,0.26
fffe3400350035003200,0.44
fffe31003900320030003900,0.71
fffe32003900390036003300,0.69
fffe3100350031003000,0.35
fffe32003400340037003900,0.67
fffe31003500370037003500,0.28
fffe3600310035003200,0.7
fffe31003400350035003300,0.64
fffe32003400340032003000,0.53
fffe32003200350032003100,0.44
fffe32003800380030003400,0.7
fffe31003500310035003500,0.62
fffe3500300032003100,0.66
fffe3900370038003500,0.33
fffe32003500360030003300,0.48
fffe32003500370031003700,0.35
fffe32003400360034003400,0.13
fffe32003200310030003000,0.49
fffe31003500380034003000,0.59
fffe3500310034003700,0.17
fffe32003100330032003500,0.88
fffe32003600390030003900,0.36
fffe32003800350031003200,0.28
fffe350039003000,0.38
fffe33003300390036003200,0.38
fffe31003100320031003400,0.23
fffe32003200310031003100,0.61
fffe3300310037003300,0.43
fffe32003400380034003000,0.48
fffe390034003600,0.17
fffe32003900300035003400,0.46
fffe31003600380034003600,0.35
fffe3300380034003500,0.25
fffe31003500310036003300,0.31
fffe3900330032003200,0.52
fffe31003800310033003400,0.47
fffe31003200320037003300,0.54
fffe3100360030003400,0.66
fffe3800370034003700,0.1
fffe31003900300036003400,0.27
fffe31003700370038003100,0.4
fffe33003100370038003200,0.38
fffe3100380036003100,0.55
fffe32003300330033003900,0.54
fffe32003200350035003600,0.16
fffe31003000330036003200,0.42
fffe32003000370038003100,0.42
fffe3700370039003200,0.54
fffe32003300370035003300,0.46
fffe31003300320030003400,0.28
fffe3300390034003000,0.24
fffe31003700300034003100,0.14
fffe31003800360031003800,0.66
fffe31003600370035003900,0.6
fffe31003600310038003300,0.52
fffe32003700330030003900,0.12
fffe32003600370030003400,0.39
fffe32003700380035003800,0.56
fffe31003100390033003600,0.34
fffe3100310034003300,0.64
fffe32003300370036003700,0.69
fffe32003000390036003400,0.42
fffe31003200310033003600,0.1
fffe33003200310034003800,0.48
fffe31003000350038003400,0.0
fffe32003300340039003800,0.59
fffe31003300350039003900,0.47
fffe31003100300033003500,0.16
fffe31003700340031003200,0.63
fffe310031003800,0.6
fffe31003200320039003400,0.43
fffe31003000380034003600,0.27
fffe31003900390039003700,0.62
fffe3200320036003700,0.59
fffe3200360037003200,0.55
fffe31003600370032003200,0.5
fffe33003100300034003500,0.36
fffe32003500340033003400,0.26
fffe33003200330039003200,0.53
fffe31003700370039003400,0.55
fffe32003900300037003400,0.56
fffe31003000310039003500,0.6
fffe32003100310039003600,0.46
fffe320036003600,0.79
fffe3600320035003800,0.26
fffe31003700350036003800,0.8
fffe33003200300030003200,0.45
fffe3500390038003400,0.51
fffe33003100320030003300,0.65
fffe31003400320031003100,0.24
fffe3500380030003700,0.18
fffe33003200340037003700,0.23
fffe31003200380031003200,0.53
fffe3600350038003800,0.4
fffe31003300350037003500,0.12
fffe3200350034003700,0.58
fffe32003100370039003800,0.59
fffe31003400390037003800,0.38
fffe31003000300035003900,0.24
fffe31003800300033003800,0.55
fffe3500380031003600,0.21
fffe31003100320035003200,0.56
fffe3500360033003200,0.44
fffe33003200370039003500,0.43
fffe32003800340034003600,0.58
fffe32003000370033003100,0.51
fffe33003300380038003600,0.25
fffe380035003100,0.49
fffe3500320038003500,0.73
fffe3700360037003100,0.35
fffe3500390037003100,0.1
fffe32003700330032003400,0.62
fffe3400300033003500,0.56
fffe31003200360039003800,0.66
fffe31003300300036003500,0.37
fffe31003500310038003100,0.59
fffe3800300034003400,0.61
fffe3200360039003600,0.45
fffe3100300031003500,0.55
fffe33003200330031003100,0.57
fffe3100320039003200,0.43
fffe31003400370032003500,0.4
fffe33003000350034003400,0.88
fffe32003300300033003100,0.27
fffe31003300310034003400,0.26
fffe3900380033003400,0.59
fffe3200360039003200,0.49
fffe33003300340034003600,0.57
fffe32003500340034003600,0.5
fffe32003400300037003300,0.14
fffe33003200330031003700,0.31
fffe32003200350037003200,0.29
fffe32003300350032003400,0.42
fffe33003000390039003400,0.18
fffe3400370039003000,0.54
fffe33003300360031003500,0.57
fffe3900370036003600,0.57
fffe32003300370032003700,0.25
fffe3600390031003700,0.77
fffe31003100360039003300,0.18
fffe33003200320036003200,0.06
fffe33003000300032003400,0.25
fffe32003300300036003300,0.69
fffe32003700330034003300,0.17
fffe31003300350033003100,0.04
fffe32003400330038003300,0.35
fffe3300390037003400,0.51
fffe32003100320036003600,0.35
fffe3100340032003700,0.63
fffe32003700300035003000,0.43
fffe3400350038003900,0.22
fffe3800390030003700,0.75
fffe31003600330030003100,0.52
fffe32003000350030003600,0.73
fffe32003300300037003100,0.38
fffe32003900330031003000,0.64
fffe31003700360038003800,0.21
fffe31003500380034003200,0.58
fffe31003000340038003200,0.5
fffe32003400360031003000,0.38
fffe3900360032003700,0.46
fffe3700330032003900,0.29
fffe33003400310036003900,0.23
fffe32003500360035003000,0.36
fffe33003300320035003300,0.72
fffe32003800300036003700,0.51
fffe33003100370030003300,0.38
fffe3300390034003400,0.45
fffe31003200360034003000,0.72
fffe31003100340031003100,0.52
fffe3700360032003100,0.46
fffe31003100350039003500,0.45
fffe3900310033003400,0.32
fffe32003200340037003100,0.61
fffe32003600310032003700,0.63
fffe33003300330039003100,0.63
fffe32003700350031003700,0.37
fffe3300300039003300,0.57
fffe31003200390030003500,0.61
fffe32003100340032003400,0.48
fffe3700340037003600,0.58
fffe31003400370039003300,0.54
fffe32003400350038003700,0.0
fffe31003100360038003700,0.27
fffe31003100330038003900,0.74
fffe32003100380036003100,0.23
fffe32003000380039003500,0.61
fffe3800390037003500,0.54
fffe31003200370039003200,0.23
fffe3100340030003100,0.53
fffe3100380038003100,0.39
fffe3500380032003700,0.47
fffe33003000340037003200,0.34
fffe3500330039003600,0.57
fffe32003600370030003800,0.53
fffe32003700370035003300,0.51
fffe31003600360032003300,0.44
fffe3200320030003000,0.56
fffe3300370035003100,0.34
fffe3800300038003300,0.78
fffe32003300360031003400,0.44
fffe31003500300033003800,0.51
fffe32003400380032003100,0.35
fffe32003600390030003000,0.2
fffe32003300390038003300,0.33
fffe33003000350032003000,0.01
fffe32003300380034003000,0.75
fffe31003100360034003300,0.53
fffe31003200390038003300,0.79
fffe31003900350038003200,0.35
fffe31003600310035003500,0.7
fffe33003400300039003500,0.3
fffe33003400310037003200,0.64
fffe32003600390032003000,0.27
fffe33003200380035003100,0.28
fffe31003800380038003700,0.22
fffe32003000330037003400,0.27
fffe31003100360039003500,0.31
fffe3200340032003600,0.52
fffe31003200330035003000,0.13
fffe360030003900,0.36
fffe31003500390035003600,0.02
fffe31003100390034003700,0.37
fffe3500380039003900,0.78
fffe32003700370039003400,0.22
fffe32003300370036003900,0.1
fffe3200350034003200,0.0
fffe32003900360036003500,0.37
fffe31003500300035003200,0.71
fffe31003100340032003500,0.61
fffe31003500340037003800,0.47
fffe31003600320037003700,0.38
fffe3300300032003000,0.35
fffe32003700350039003500,0.32
fffe32003700320032003800,0.22
fffe3400350030003000,0.55
fffe33003200390032003400,0.43
fffe32003700340038003100,0.48
fffe32003900310032003100,0.43
fffe3300310030003000,0.47
fffe3700300031003300,0.52
fffe33003100330038003300,0.58
fffe32003900360037003200,0.24
fffe31003300340038003200,0.47
fffe31003100330036003900,0.42
fffe33003000300039003200,0.81
fffe32003700310032003700,0.43
fffe31003600360035003300,0.38
fffe31003300350034003200,0.83
fffe32003500330030003000,0.17
fffe3600390038003200,0.5
fffe31003300360032003800,0.42
fffe33003400320030003000,0.61
fffe33003400340032003100,0.68
fffe32003900320032003400,0.28
fffe3700310032003800,0.52
fffe33003200390030003400,0.43
fffe31003000310039003600,0.6
fffe3200390034003200,0.3
fffe31003400360033003800,0.62
fffe31003900350030003700,0.65
fffe31003700390038003800,0.4
fffe31003600330038003200,0.37
fffe32003700350034003300,0.54
fffe31003300360032003600,0.76
fffe32003100380035003800,0.18
fffe3800300032003300,0.37
fffe3900370032003200,0.53
fffe3600330038003300,0.59
fffe32003800300032003000,0.24
fffe31003100360037003900,0.08
fffe3400380035003200,0.33
fffe3800350034003600,0.43
fffe32003600380030003000,0.55
fffe3200320030003800,0.62
fffe32003300360034003200,0.23
fffe31003000330036003500,0.41
fffe31003500360036003100,0.57
fffe33003400310031003500,0.4
fffe3800370032003800,0.42
fffe3700320035003200,0.5
fffe31003600360037003000,0.76
fffe3700390032003600,0.28
fffe3400320039003200,0.59
fffe32003500360035003400,0.74
fffe3500300034003200,0.6
fffe33003100320031003000,0.56
fffe32003700380038003300,0.63
fffe33003300320038003500,0.48
fffe31003200380033003400,0.79
fffe31003200370033003200,0.7
fffe33003200390033003300,0.74
fffe32003900380038003000,0.38
fffe31003800380039003800,0.24
fffe31003500310036003000,0.75
fffe3100340038003000,0.47
fffe32003000320034003000,0.63
fffe31003400300037003200,0.47
fffe33003400320032003400,0.64
fffe310032003600,0.74
fffe3600370035003000,0.63
fffe31003300300031003200,0.64
fffe31003400300032003100,0.6
fffe3300310039003300,0.23
fffe3500390034003300,0.42
fffe32003700360037003000,0.27
fffe33003400390030003200,0.49
fffe32003000370037003200,0.18
fffe3200390035003300,0.27
fffe32003900330033003500,0.83
fffe3900360031003700,0.56
fffe33003000390035003800,0.43
fffe31003300350039003300,0.36
fffe31003900330031003100,0.24
fffe32003100380030003600,0.8
fffe3900330036003300,0.06
fffe32003300310038003700,0.56
fffe3400320036003600,0.2
fffe32003700350036003500,0.41
fffe33003300360035003500,0.59
fffe32003000330035003500,0.77
fffe3100320035003700,0.9
fffe3200390036003000,0.34
fffe32003600380037003700,0.45
fffe32003600390033003400,0.23
fffe31003700320037003500,0.37
fffe3700360037003400,0.7
fffe31003300390038003400,0.58
fffe3100310032003500,0.64
fffe3800300036003200,0.56
fffe31003900370039003700,0.39
fffe33003400320039003600,0.48
fffe3500340039003600,0.58
fffe3100390033003700,0.63
fffe31003800340033003200,0.56
fffe32003800300037003800,0.61
fffe32003500330031003900,0.13
fffe33003200300037003700,0.55
fffe32003500320036003000,0.29
fffe32003900350032003600,0.59
fffe31003900330034003700,0.09
